taxpayer_id,tax_year,gross_income,taxable_income,deductions_claimed,tax_due,filing_status
1177,2023,63795.94,61962.68,1833.26,12392.54,1
1178,2023,27208.45,25287.94,1920.51,5057.59,2
1179,2023,15344.96,14820.31,524.65,2964.06,2
1180,2023,54353.05,53861.18,491.87,10772.24,1
1181,2023,43735.21,34941.95,8793.26,6988.39,2
1182,2023,32329.21,29712.33,2616.88,5942.47,2
1183,2023,76000.29,74744.28,1256.01,14948.86,1
1184,2023,69429.57,61116.98,8312.59,12223.4,1
1185,2023,26117.82,25313.82,804.0,5062.76,3
1186,2023,11320.8,8748.63,2572.17,1749.73,2
1187,2023,255343.14,253831.33,1511.81,50766.27,1
1188,2023,6597.07,5409.08,1187.99,1081.82,2
1189,2023,19008.33,17730.23,1278.1,3546.05,4
1190,2023,64045.75,61015.34,3030.41,12203.07,2
1191,2023,60664.21,49565.07,11099.14,9913.01,2
1192,2023,18862.73,16817.48,2045.25,3363.5,1
1193,2023,13299.6,11717.27,1582.33,2343.45,1
1194,2023,5851.53,4221.97,1629.56,844.39,4
1195,2023,88458.12,87031.24,1426.88,17406.25,2
1196,2023,8990.59,6891.08,2099.51,1378.22,4
1197,2023,33389.92,32399.5,990.42,6479.9,1
1198,2023,34294.43,31206.37,3088.06,6241.27,4
1199,2023,18838.33,18063.81,774.52,3612.76,1
1200,2023,21987.04,21668.15,318.89,4333.63,3
1201,2023,35901.15,34897.73,1003.42,6979.55,1
1202,2023,8760.93,7837.23,923.7,1567.45,4
1203,2023,4096.36,3711.41,384.95,742.28,1
1204,2023,24118.92,23507.29,611.63,4701.46,1
1205,2023,11735.65,8860.9,2874.75,1772.18,1
1206,2023,49290.06,48722.67,567.39,9744.53,3
1207,2023,42889.89,35715.98,7173.91,7143.2,2
1208,2023,9899.15,9065.74,833.41,1813.15,1
1209,2023,22221.17,18831.7,3389.47,3766.34,2
1210,2023,,36935.51,2793.54,7387.1,1
1211,2023,42403.89,41671.97,731.92,8334.39,2
1212,2023,11076.28,9858.78,1217.5,1971.76,2
1213,2023,71831.6,70540.51,1291.09,14108.1,2
1214,2023,4114.06,3804.46,309.6,760.89,4
1215,2023,17906.3,15532.4,2373.9,3106.48,2
1216,2023,38474.39,36066.39,2408.0,7213.28,1
1217,2023,17408.76,15388.3,2020.46,3077.66,1
1218,2023,48775.8,46710.16,2065.64,9342.03,4
1219,2023,30094.97,29699.12,395.85,5939.82,3
1220,2023,13021.78,10428.26,2593.52,2085.65,2
1221,2023,19722.96,18187.6,1535.36,3637.52,1
1222,2023,17087.98,13184.38,3903.6,2636.88,1
1223,2023,22150.24,18053.72,4096.52,3610.74,4
1224,2023,30749.3,29538.43,1210.87,5907.69,1
1225,2023,52812.48,51075.92,1736.56,10215.18,1
1226,2023,33547.88,32247.46,1300.42,6449.49,3
1227,2023,34089.96,30083.44,4006.52,6016.69,1
1228,2023,95983.65,91695.72,4287.93,18339.14,1
1229,2023,39564.36,36587.54,2976.82,7317.51,4
1230,2023,18365.78,16559.6,1806.18,3311.92,1
1231,2023,29957.81,28476.18,1481.63,5695.24,2
1232,2023,42498.15,39588.71,2909.44,7917.74,1
1233,2023,31507.3,29883.06,1624.24,5976.61,2
1234,2023,14116.16,12405.74,1710.42,2481.15,2
1235,2023,54236.28,46896.06,7340.22,9379.21,1
1236,2023,18520.41,17984.3,536.11,3596.86,4
1237,2023,28564.46,23921.7,4642.76,4784.34,2
1238,2023,8157.91,7010.69,1147.22,1402.14,3
1239,2023,36859.82,36792.28,67.54,7358.46,2
1240,2023,70194.12,69091.47,1102.65,13818.29,1
1241,2023,24876.77,23971.99,904.78,4794.4,1
1242,2023,11083.41,9865.85,1217.56,1973.17,1
1243,2023,28299.72,25874.28,2425.44,5174.86,1
1244,2023,58631.28,58281.43,349.85,11656.29,1
1245,2023,71219.5,67784.59,3434.91,13556.92,1
1246,2023,48258.48,46862.68,1395.8,9372.54,1
1247,2023,52260.55,50032.57,2227.98,10006.51,2
1248,2023,79490.96,77843.83,1647.13,15568.77,1
1249,2023,103097.6,99934.11,3163.49,19986.82,4
1250,2023,12884.31,11310.44,1573.87,2262.09,1
1251,2023,35037.46,32121.25,2916.21,6424.25,2
1252,2023,12091.78,11455.17,636.61,2291.03,4
1253,2023,89800.97,87152.88,2648.09,17430.58,2
1254,2023,16203.2,14963.79,1239.41,2992.76,2
1255,2023,24407.89,22896.47,1511.42,4579.29,2
1256,2023,34586.08,30833.67,3752.41,6166.73,3
1257,2023,60003.69,48126.63,11877.06,9625.33,3
1258,2023,97731.67,94101.38,3630.29,18820.28,1
1259,2023,9872.39,9310.55,561.84,1862.11,1
1260,2023,14004.89,11792.32,2212.57,2358.46,1
1261,2023,24879.02,23003.37,1875.65,4600.67,1
1262,2023,7330.61,5627.49,1703.12,1125.5,2
1263,2023,39283.51,37924.95,1358.56,7584.99,1
1264,2023,46394.32,40465.29,5929.03,8093.06,2
1265,2023,13023.04,12899.25,123.79,2579.85,2
1266,2023,9960.49,8272.52,1687.97,1654.5,1
1267,2023,23380.78,20780.39,2600.39,4156.08,2
1268,2023,14074.78,14054.22,20.56,2810.84,1
1269,2023,26031.48,25698.71,332.77,5139.74,2
1270,2023,60840.66,58638.97,2201.69,11727.79,1
1271,2023,56632.03,48920.13,7711.9,9784.03,1
1272,2023,31809.87,29709.14,2100.73,5941.83,1
1273,2023,30185.26,29862.66,322.6,5972.53,2
1274,2023,54260.47,53683.52,576.95,10736.7,2
1275,2023,73102.1,72184.87,917.23,14436.97,1
1276,2023,12911.5,9759.01,3152.49,1951.8,1
1277,2023,13278.18,10882.59,2395.59,2176.52,3
1278,2023,30735.94,26072.17,4663.77,5214.43,3
1279,2023,92820.25,91490.91,1329.34,18298.18,3
1280,2023,10875.75,8369.0,2506.75,1673.8,2
1281,2023,27080.61,26691.5,389.11,5338.3,1
1282,2023,17768.0,16849.49,918.51,3369.9,1
1283,2023,31121.57,30547.14,574.43,6109.43,2
1284,2023,9356.27,7156.96,2199.31,1431.39,1
1285,2023,56969.12,56053.2,915.92,11210.64,2
1286,2023,23592.34,19738.83,3853.51,3947.77,1
1287,2023,49028.86,46906.37,2122.49,9381.27,1
1288,2023,9967.48,9202.07,765.41,1840.41,1
1289,2023,20444.74,18764.49,1680.25,3752.9,2
1290,2023,18825.21,17889.71,935.5,3577.94,2
1291,2023,22707.73,16137.01,6570.72,3227.4,1
1292,2023,31314.81,28525.39,2789.42,5705.08,2
1293,2023,,2488.84,740.25,497.77,1
1294,2023,9758.18,8808.09,950.09,1761.62,2
1295,2023,46922.66,42886.54,4036.12,8577.31,1
1296,2023,14524.66,13230.16,1294.5,2646.03,1
1297,2023,100483.74,97282.21,3201.53,19456.44,2
1298,2023,16568.1,15995.71,572.39,3199.14,3
1299,2023,17259.63,15350.58,1909.05,3070.12,1
1300,2023,21962.58,16962.01,5000.57,3392.4,2
1301,2023,8118.18,5977.92,2140.26,1195.58,2
1302,2023,5603.87,4757.53,846.34,951.51,1
1303,2023,23020.83,20506.59,2514.24,4101.32,1
1304,2023,57811.25,54890.03,2921.22,10978.01,3
1305,2023,8618.41,7043.08,1575.33,1408.62,1
1306,2023,61176.63,57028.92,4147.71,11405.78,1
1307,2023,21120.15,17250.93,3869.22,3450.19,1
1308,2023,15959.53,13137.02,2822.51,2627.4,1
1309,2023,7853.06,7343.54,509.52,1468.71,1
1310,2023,37888.68,37700.3,188.38,7540.06,3
1311,2023,37124.06,36308.55,815.51,7261.71,2
1312,2023,17853.87,15284.44,2569.43,3056.89,4
1313,2023,,17692.78,5432.09,3538.56,4
1314,2023,12029.03,11236.37,792.66,2247.27,1
1315,2023,8772.47,8163.43,609.04,1632.69,4
1316,2023,,12360.5,200.48,2472.1,1
1317,2023,7945.86,6449.79,1496.07,1289.96,4
1318,2023,4572.23,3922.46,649.77,784.49,4
1319,2023,44426.44,31378.73,13047.71,6275.75,2
1320,2023,85610.23,77942.07,7668.16,15588.41,2
1321,2023,10921.51,8448.93,2472.58,1689.79,2
1322,2023,10476.75,7937.23,2539.52,1587.45,2
1323,2023,56263.34,54383.5,1879.84,10876.7,4
1324,2023,8093.1,6359.03,1734.07,1271.81,1
1325,2023,55295.77,51012.17,4283.6,10202.43,1
1326,2023,54705.21,53375.87,1329.34,10675.17,1
1327,2023,90133.63,88863.61,1270.02,17772.72,1
1328,2023,7519.83,6992.95,526.88,1398.59,4
1329,2023,59845.41,54814.4,5031.01,10962.88,1
1330,2023,16706.88,16265.5,441.38,3253.1,1
1331,2023,42182.45,41692.39,490.06,8338.48,1
1332,2023,124023.19,120073.62,3949.57,24014.72,1
1333,2023,24453.26,20963.08,3490.18,4192.62,2
1334,2023,17472.42,15464.54,2007.88,3092.91,1
1335,2023,54397.67,49073.07,5324.6,9814.61,1
1336,2023,6679.51,5006.05,1673.46,1001.21,2
1337,2023,11279.37,8713.6,2565.77,1742.72,1
1338,2023,5342.76,4265.41,1077.35,853.08,4
1339,2023,4100.07,3200.97,899.1,640.19,1
1340,2023,10196.65,10176.39,20.26,2035.28,1
1341,2023,56761.07,47088.92,9672.15,9417.78,1
1342,2023,117825.27,116514.27,1311.0,23302.85,1
1343,2023,106550.77,105455.39,1095.38,21091.08,2
1344,2023,129146.0,123951.9,5194.1,24790.38,3
1345,2023,83139.79,78958.46,4181.33,15791.69,4
1346,2023,58659.27,57066.5,1592.77,11413.3,3
1347,2023,24968.25,18634.39,6333.86,3726.88,3
1348,2023,44906.4,40254.88,4651.52,8050.98,2
1349,2023,18670.96,18194.84,476.12,3638.97,1
1350,2023,23548.3,22446.64,1101.66,4489.33,2
1351,2023,21688.22,20909.94,778.28,4181.99,1
1352,2023,8000.52,7808.03,192.49,1561.61,2
1353,2023,11581.94,10138.85,1443.09,2027.77,2
1354,2023,47289.26,47212.12,77.14,9442.42,2
1355,2023,11187.0,9490.95,1696.05,1898.19,1
1356,2023,17189.43,16544.1,645.33,3308.82,2
1357,2023,104481.22,104042.62,438.6,20808.52,1
1358,2023,6194.32,5296.68,897.64,1059.34,1
1359,2023,30925.69,28238.35,2687.34,5647.67,3
1360,2023,29223.48,25047.8,4175.68,5009.56,3
1361,2023,8738.33,6942.56,1795.77,1388.51,2
1362,2023,76735.51,70327.53,6407.98,14065.51,2
1363,2023,8387.77,7489.41,898.36,1497.88,2
1364,2023,,33742.75,387.82,6748.55,1
1365,2023,19696.84,16906.6,2790.24,3381.32,1
1366,2023,38473.7,37344.64,1129.06,7468.93,1
1367,2023,8288.55,5981.61,2306.94,1196.32,1
1368,2023,17038.11,15810.8,1227.31,3162.16,4
1369,2023,14599.91,12976.25,1623.66,2595.25,2
1370,2023,36630.26,34199.22,2431.04,6839.84,1
1371,2023,35079.6,32764.13,2315.47,6552.83,1
1372,2023,21570.47,19726.89,1843.58,3945.38,1
1373,2023,85809.47,83959.4,1850.07,16791.88,1
1374,2023,23376.76,22845.81,530.95,4569.16,2
1375,2023,44401.18,44231.48,169.7,8846.3,2
1376,2023,80036.16,79706.46,329.7,15941.29,4
1377,2023,85106.95,78808.8,6298.15,15761.76,2
1378,2023,45924.5,40022.4,5902.1,8004.48,2
1379,2023,85844.51,85446.23,398.28,17089.25,1
1380,2023,75299.93,66217.92,9082.01,13243.58,1
1381,2023,22397.7,19604.17,2793.53,3920.83,1
1382,2023,82969.98,76541.85,6428.13,15308.37,1
1383,2023,6730.83,6337.17,393.66,1267.43,3
1384,2023,43034.85,41789.69,1245.16,8357.94,1
1385,2023,73747.1,73116.4,630.7,14623.28,1
1386,2023,18437.85,17547.97,889.88,3509.59,1
1387,2023,14902.41,14565.51,336.9,2913.1,1
1388,2023,137966.49,133469.26,4497.23,26693.85,1
1389,2023,17713.86,14207.39,3506.47,2841.48,2
1390,2023,34054.93,25700.51,8354.42,5140.1,2
1391,2023,55347.24,46707.87,8639.37,9341.57,1
1392,2023,4628.97,4619.76,9.21,923.95,1
1393,2023,48647.37,46646.47,2000.9,9329.29,3
1394,2023,72923.06,64639.74,8283.32,12927.95,1
1395,2023,24707.02,21405.45,3301.57,4281.09,1
1396,2023,6777.33,6279.51,497.82,1255.9,1
1397,2023,26606.95,25987.51,619.44,5197.5,2
1398,2023,23562.64,22006.89,1555.75,4401.38,2
1399,2023,75116.65,70182.05,4934.6,14036.41,2
1400,2023,20870.66,17379.96,3490.7,3475.99,2
1401,2023,18570.8,17324.71,1246.09,3464.94,2
1402,2023,21770.07,18737.8,3032.27,3747.56,2
1403,2023,10069.03,8623.84,1445.19,1724.77,2
1404,2023,4153.0,3133.91,1019.09,626.78,2
1405,2023,7262.86,5922.0,1340.86,1184.4,1
1406,2023,34048.34,32840.0,1208.34,6568.0,1
1407,2023,54774.07,51549.32,3224.75,10309.86,1
1408,2023,20061.58,19330.19,731.39,3866.04,2
1409,2023,39071.14,36662.18,2408.96,7332.44,1
1410,2023,25222.69,24167.04,1055.65,4833.41,1
1411,2023,18585.88,15713.42,2872.46,3142.68,1
1412,2023,7958.18,6721.75,1236.43,1344.35,4
1413,2023,33208.19,32495.28,712.91,6499.06,1
1414,2023,13338.05,13006.87,331.18,2601.37,1
1415,2023,42824.54,33903.19,8921.35,6780.64,3
1416,2023,40347.92,39195.83,1152.09,7839.17,1
1417,2023,5239.56,4468.47,771.09,893.69,2
1418,2023,16677.45,14609.97,2067.48,2921.99,2
1419,2023,135522.87,129542.8,5980.07,25908.56,4
1420,2023,81635.66,80173.17,1462.49,16034.63,1
1421,2023,25548.5,20524.41,5024.09,4104.88,1
1422,2023,13278.98,10217.54,3061.44,2043.51,2
1423,2023,7280.9,6599.16,681.74,1319.83,2
1424,2023,34476.88,31850.61,2626.27,6370.12,3
1425,2023,75273.04,72634.77,2638.27,14526.95,3
1426,2023,25281.67,24140.19,1141.48,4828.04,2
1427,2023,25682.97,23401.1,2281.87,4680.22,1
1428,2023,29730.04,25890.02,3840.02,5178.0,2
1429,2023,42512.09,40047.37,2464.72,8009.47,1
1430,2023,21850.91,20390.45,1460.46,4078.09,2
1431,2023,84301.61,83575.36,726.25,16715.07,1
1432,2023,38714.11,37391.52,1322.59,7478.3,1
1433,2023,20769.78,18431.12,2338.66,3686.22,3
1434,2023,33727.91,32082.95,1644.96,6416.59,2
1435,2023,30493.65,26183.18,4310.47,5236.64,3
1436,2023,101557.56,92080.18,9477.38,18416.04,2
1437,2023,4290.45,3047.12,1243.33,609.42,1
1438,2023,11708.56,8945.57,2762.99,1789.11,1
1439,2023,37463.12,32833.23,4629.89,6566.65,4
1440,2023,28450.0,26902.26,1547.74,5380.45,2
1441,2023,9331.03,8927.31,403.72,1785.46,1
1442,2023,2589.93,2575.07,14.86,515.01,1
1443,2023,18732.0,13725.13,5006.87,2745.03,1
1444,2023,60715.85,59846.05,869.8,11969.21,2
1445,2023,8324.42,7571.2,753.22,1514.24,1
1446,2023,32493.52,27662.67,4830.85,5532.53,1
1447,2023,37197.4,35350.75,1846.65,7070.15,2
1448,2023,65330.48,61151.11,4179.37,12230.22,2
1449,2023,18135.41,13773.63,4361.78,2754.73,4
1450,2023,16595.79,14131.37,2464.42,2826.27,4
1451,2023,11863.36,9917.14,1946.22,1983.43,1
1452,2023,25027.34,23510.0,1517.34,4702.0,1
1453,2023,29457.76,26276.78,3180.98,5255.36,1
1454,2023,23978.76,18556.99,5421.77,3711.4,1
1455,2023,64074.38,45484.56,18589.82,9096.91,2
1456,2023,23663.33,22696.26,967.07,4539.25,1
1457,2023,18508.08,13920.31,4587.77,2784.06,2
1458,2023,3918.69,2752.92,1165.77,550.58,1
1459,2023,20135.21,15826.37,4308.84,3165.27,1
1460,2023,151217.68,147984.2,3233.48,29596.84,1
1461,2023,188380.97,186587.39,1793.58,37317.48,4
1462,2023,73881.79,72502.55,1379.24,14500.51,4
1463,2023,49962.08,48456.76,1505.32,9691.35,2
1464,2023,16632.39,12583.01,4049.38,2516.6,2
1465,2023,32167.08,29628.01,2539.07,5925.6,2
1466,2023,14487.53,13274.57,1212.96,2654.91,3
1467,2023,137877.43,137358.64,518.79,27471.73,2
1468,2023,37867.85,29632.8,8235.05,5926.56,1
1469,2023,15395.66,14466.31,929.35,2893.26,2
1470,2023,36965.8,36637.31,328.49,7327.46,1
1471,2023,5885.96,4940.81,945.15,988.16,4
1472,2023,28902.37,27267.66,1634.71,5453.53,2
1473,2023,20580.46,20326.93,253.53,4065.39,2
1474,2023,29093.19,28667.64,425.55,5733.53,1
1475,2023,17102.65,15150.12,1952.53,3030.02,3
1476,2023,72489.9,67886.55,4603.35,13577.31,1
1477,2023,112989.14,105494.37,7494.77,21098.87,2
1478,2023,148778.43,146714.0,2064.43,29342.8,2
1479,2023,112920.94,105163.64,7757.3,21032.73,2
1480,2023,14347.33,12715.07,1632.26,2543.01,4
1481,2023,44764.76,41509.54,3255.22,8301.91,2
1482,2023,23568.22,21243.95,2324.27,4248.79,2
1483,2023,10909.22,8039.13,2870.09,1607.83,2
1484,2023,12870.44,10966.67,1903.77,2193.33,3
1485,2023,7070.65,6691.91,378.74,1338.38,2
1486,2023,45560.34,45066.38,493.96,9013.28,4
1487,2023,35321.18,28773.44,6547.74,5754.69,1
1488,2023,18617.08,18215.37,401.71,3643.07,4
1489,2023,14159.01,12593.09,1565.92,2518.62,1
1490,2023,67749.82,60808.83,6940.99,12161.77,2
1491,2023,13768.49,12778.9,989.59,2555.78,2
1492,2023,27787.91,27135.59,652.32,5427.12,1
1493,2023,25945.16,19337.51,6607.65,3867.5,4
1494,2023,28182.66,27574.1,608.56,5514.82,2
1495,2023,36353.5,34279.18,2074.32,6855.84,3
1496,2023,43710.37,40905.49,2804.88,8181.1,4
1497,2023,27655.55,27174.34,481.21,5434.87,1
1498,2023,15120.63,14708.5,412.13,2941.7,1
1499,2023,47263.82,42489.97,4773.85,8497.99,1
1500,2023,151215.65,148956.66,2258.99,29791.33,2
1501,2023,136681.11,132919.56,3761.55,26583.91,1
1502,2023,23752.42,16813.27,6939.15,3362.65,4
1503,2023,15665.6,14359.95,1305.65,2871.99,1
1504,2023,42384.91,36243.35,6141.56,7248.67,2
1505,2023,6812.4,6153.63,658.77,1230.73,1
1506,2023,12882.96,11477.36,1405.6,2295.47,2
1507,2023,22615.47,20697.05,1918.42,4139.41,4
1508,2023,29425.48,29007.24,418.24,5801.45,3
1509,2023,9432.44,8916.74,515.7,1783.35,2
1510,2023,18056.85,13956.58,4100.27,2791.32,2
1511,2023,,37378.61,5148.18,7475.72,2
1512,2023,44877.55,44477.2,400.35,8895.44,4
1513,2023,19754.94,14814.41,4940.53,2962.88,1
1514,2023,27858.34,26463.97,1394.37,5292.79,2
1515,2023,20861.37,19031.26,1830.11,3806.25,2
1516,2023,192484.79,191329.02,1155.77,38265.8,1
1517,2023,13348.34,13121.24,227.1,2624.25,2
1518,2023,66397.31,64852.88,1544.43,12970.58,1
1519,2023,37527.95,34355.04,3172.91,6871.01,2
1520,2023,6577.12,6068.97,508.15,1213.79,1
1521,2023,5202.09,4377.53,824.56,875.51,1
1522,2023,12274.62,10701.99,1572.63,2140.4,2
1523,2023,28964.95,27169.65,1795.3,5433.93,1
1524,2023,5054.61,4365.13,689.48,873.03,1
1525,2023,108934.3,106380.56,2553.74,21276.11,1
1526,2023,28477.56,25709.85,2767.71,5141.97,1
1527,2023,12720.13,9835.8,2884.33,1967.16,4
1528,2023,15150.0,12160.95,2989.05,2432.19,3
1529,2023,76680.03,75349.39,1330.64,15069.88,4
1530,2023,,80419.35,950.12,16083.87,2
1531,2023,37071.48,27778.26,9293.22,5555.65,1
1532,2023,33613.04,32793.78,819.26,6558.76,2
1533,2023,13055.74,12497.71,558.03,2499.54,2
1534,2023,9460.22,9116.49,343.73,1823.3,2
1535,2023,132304.61,130160.84,2143.77,26032.17,2
1536,2023,32078.67,27108.59,4970.08,5421.72,1
1537,2023,9098.03,7659.28,1438.75,1531.86,2
1538,2023,86952.85,80229.3,6723.55,16045.86,2
1539,2023,23484.7,23002.37,482.33,4600.47,2
1540,2023,8395.58,7807.61,587.97,1561.52,4
1541,2023,40616.22,38990.4,1625.82,7798.08,2
1542,2023,35455.64,30006.9,5448.74,6001.38,2
1543,2023,43937.38,41401.4,2535.98,8280.28,1
1544,2023,117232.46,116832.43,400.03,23366.49,1
1545,2023,53344.07,44060.35,9283.72,8812.07,2
1546,2023,25395.79,22479.79,2916.0,4495.96,4
1547,2023,90598.91,89287.21,1311.7,17857.44,1
1548,2023,46652.2,44265.82,2386.38,8853.16,2
1549,2023,74697.86,72607.81,2090.05,14521.56,2
1550,2023,30440.76,29334.57,1106.19,5866.91,2
1551,2023,,11109.22,3852.26,2221.84,2
1552,2023,131967.51,128938.88,3028.63,25787.78,1
1553,2023,50614.8,49897.16,717.64,9979.43,2
1554,2023,35746.33,32938.72,2807.61,6587.74,1
1555,2023,149305.92,147133.25,2172.67,29426.65,2
1556,2023,27708.82,26163.23,1545.59,5232.65,2
1557,2023,47633.71,33617.93,14015.78,6723.59,1
1558,2023,104797.13,94448.2,10348.93,18889.64,2
1559,2023,12552.8,10817.18,1735.62,2163.44,3
1560,2023,137062.08,130673.95,6388.13,26134.79,4
1561,2023,54846.54,52426.94,2419.6,10485.39,1
1562,2023,56520.96,49511.54,7009.42,9902.31,1
1563,2023,5432.0,5022.64,409.36,1004.53,2
1564,2023,25216.32,22840.26,2376.06,4568.05,1
1565,2023,38914.07,38433.38,480.69,7686.68,3
1566,2023,21054.8,20327.85,726.95,4065.57,2
1567,2023,38124.51,36752.01,1372.5,7350.4,2
1568,2023,86744.2,80813.76,5930.44,16162.75,4
1569,2023,8291.98,8085.68,206.3,1617.14,1
1570,2023,50836.86,47599.06,3237.8,9519.81,3
1571,2023,14491.79,13763.01,728.78,2752.6,1
1572,2023,50851.98,47478.31,3373.67,9495.66,1
1573,2023,64946.51,61774.46,3172.05,12354.89,1
1574,2023,17726.0,13680.71,4045.29,2736.14,4
1575,2023,34890.08,33021.25,1868.83,6604.25,2
1576,2023,8496.54,7814.33,682.21,1562.87,1
1577,2023,16918.19,14934.8,1983.39,2986.96,2
1578,2023,12182.89,10948.48,1234.41,2189.7,2
1579,2023,18284.22,14670.29,3613.93,2934.06,1
1580,2023,29466.43,27249.89,2216.54,5449.98,3
1581,2023,22686.39,20961.05,1725.34,4192.21,3
1582,2023,14927.25,11245.81,3681.44,2249.16,4
1583,2023,6284.28,6020.06,264.22,1204.01,2
1584,2023,18775.7,17379.93,1395.77,3475.99,2
1585,2023,5990.78,5392.09,598.69,1078.42,1
1586,2023,33025.48,29725.17,3300.31,5945.03,1
1587,2023,82729.85,81910.4,819.45,16382.08,2
1588,2023,33800.3,30552.87,3247.43,6110.57,1
1589,2023,13363.65,12800.03,563.62,2560.01,1
1590,2023,42522.1,39940.72,2581.38,7988.14,3
1591,2023,9636.58,7283.34,2353.24,1456.67,2
1592,2023,3880.91,3803.98,76.93,760.8,2
1593,2023,8674.15,7877.34,796.81,1575.47,2
1594,2023,8214.8,6822.35,1392.45,1364.47,1
1595,2023,16158.85,13146.98,3011.87,2629.4,1
1596,2023,26207.5,25205.44,1002.06,5041.09,4
1597,2023,45995.57,42590.62,3404.95,8518.12,1
1598,2023,132085.44,130581.2,1504.24,26116.24,2
1599,2023,43413.62,42692.43,721.19,8538.49,1
1600,2023,32889.3,31118.96,1770.34,6223.79,2
1601,2023,11082.79,8229.91,2852.88,1645.98,4
1602,2023,91016.37,78859.09,12157.28,15771.82,1
1603,2023,27575.97,24298.63,3277.34,4859.73,3
1604,2023,9504.65,9179.0,325.65,1835.8,2
1605,2023,33270.2,31145.2,2125.0,6229.04,3
1606,2023,23255.94,21710.11,1545.83,4342.02,3
1607,2023,7781.81,6782.22,999.59,1356.44,1
1608,2023,8178.05,7060.5,1117.55,1412.1,4
1609,2023,12372.47,12247.03,125.44,2449.41,1
1610,2023,29765.06,26716.86,3048.2,5343.37,2
1611,2023,31442.77,25508.51,5934.26,5101.7,1
1612,2023,19453.41,17877.7,1575.71,3575.54,2
1613,2023,24261.14,19742.71,4518.43,3948.54,1
1614,2023,28845.28,26990.13,1855.15,5398.03,3
1615,2023,25080.77,22910.01,2170.76,4582.0,2
1616,2023,97757.09,96371.75,1385.34,19274.35,1
1617,2023,17177.38,16537.14,640.24,3307.43,1
1618,2023,,47917.72,376.46,9583.54,4
1619,2023,25264.08,23195.56,2068.52,4639.11,2
1620,2023,150246.75,148726.7,1520.05,29745.34,1
1621,2023,35114.47,33991.92,1122.55,6798.38,3
1622,2023,51820.36,49443.07,2377.29,9888.61,1
1623,2023,190885.11,186658.59,4226.52,37331.72,2
1624,2023,40740.18,38198.09,2542.09,7639.62,1
1625,2023,66003.94,62734.17,3269.77,12546.83,4
1626,2023,66333.21,63537.8,2795.41,12707.56,4
1627,2023,37915.97,36692.49,1223.48,7338.5,4
1628,2023,69410.06,66726.54,2683.52,13345.31,2
1629,2023,28539.53,26416.77,2122.76,5283.35,2
1630,2023,134875.98,134741.56,134.42,26948.31,1
1631,2023,40069.54,35092.87,4976.67,7018.57,2
1632,2023,112190.03,111379.88,810.15,22275.98,1
1633,2023,11598.58,10151.37,1447.21,2030.27,2
1634,2023,6342.35,4776.55,1565.8,955.31,2
1635,2023,20488.81,16843.57,3645.24,3368.71,2
1636,2023,37514.0,35903.36,1610.64,7180.67,1
1637,2023,42273.49,38714.1,3559.39,7742.82,1
1638,2023,16486.74,14855.03,1631.71,2971.01,2
1639,2023,12471.09,10085.96,2385.13,2017.19,4
1640,2023,35603.84,33545.95,2057.89,6709.19,2
1641,2023,45965.02,45453.33,511.69,9090.67,1
1642,2023,13744.97,13096.72,648.25,2619.34,2
1643,2023,57201.81,52315.89,4885.92,10463.18,3
1644,2023,37748.26,33701.53,4046.73,6740.31,3
1645,2023,28633.54,25107.95,3525.59,5021.59,1
1646,2023,91392.37,90589.32,803.05,18117.86,2
1647,2023,32387.48,29503.68,2883.8,5900.74,1
1648,2023,9116.77,8973.93,142.84,1794.79,4
1649,2023,34520.73,32843.78,1676.95,6568.76,1
1650,2023,7341.48,5252.44,2089.04,1050.49,4
1651,2023,19162.78,17230.14,1932.64,3446.03,2
1652,2023,62991.47,62458.09,533.38,12491.62,4
1653,2023,61080.03,57764.79,3315.24,11552.96,4
1654,2023,54496.39,52035.61,2460.78,10407.12,1
1655,2023,7787.72,6175.77,1611.95,1235.15,1
1656,2023,19462.97,18080.16,1382.81,3616.03,3
1657,2023,18261.61,14135.1,4126.51,2827.02,3
1658,2023,70097.63,67761.97,2335.66,13552.39,1
1659,2023,26171.61,25647.03,524.58,5129.41,2
1660,2023,28368.74,28159.91,208.83,5631.98,3
1661,2023,5497.62,4709.09,788.53,941.82,1
1662,2023,,14868.94,973.68,2973.79,2
1663,2023,38190.36,36289.08,1901.28,7257.82,2
1664,2023,65618.41,64400.64,1217.77,12880.13,1
1665,2023,105725.35,98015.68,7709.67,19603.14,1
1666,2023,91574.33,86519.41,5054.92,17303.88,2
1667,2023,6215.46,6020.33,195.13,1204.07,4
1668,2023,,17869.06,3168.88,3573.81,1
1669,2023,21514.74,20696.64,818.1,4139.33,1
1670,2023,5631.91,4853.84,778.07,970.77,3
1671,2023,22490.45,21091.04,1399.41,4218.21,3
1672,2023,31621.04,31359.16,261.88,6271.83,1
1673,2023,18157.47,16507.12,1650.35,3301.42,3
1674,2023,30929.03,25527.8,5401.23,5105.56,2
1675,2023,70741.33,68026.17,2715.16,13605.23,1
1676,2023,21506.86,18067.29,3439.57,3613.46,2
1677,2023,,21625.37,2485.26,4325.07,1
1678,2023,23433.54,22848.24,585.3,4569.65,2
1679,2023,15327.32,11954.09,3373.23,2390.82,3
1680,2023,13838.67,13360.39,478.28,2672.08,1
1681,2023,31875.54,30985.75,889.79,6197.15,3
1682,2023,16117.57,14718.88,1398.69,2943.78,3
